OBJECTNUMMER;Functie;Gedetecteerde_panelen;Vermogen(kwh);LNG;LAT;geometry;subject;region_name;regio_type;region_code;lon;lat
;;;;;;POINT (52.3469390698448 4.92159787500123);Julianapark;Amsterdam;Buurt;BU03635502;4.92159787500123;52.3469390698448
;;;;;;POINT (52.35274804567221 4.926158865884);Don Bosco;Amsterdam;Buurt;BU03635503;4.926158865884;52.35274804567221
;;;;;;POINT (52.3501259455188 4.92932884894869);Frankendael;Amsterdam;Buurt;BU03635504;4.92932884894869;52.3501259455188
;;;;;;POINT (52.34460621276361 4.92213923364529);Tuindorp Amstelstation;Amsterdam;Buurt;BU03635505;4.92213923364529;52.34460621276361
;;;;;;POINT (52.3430555318439 4.92712069021139);De Wetbuurt;Amsterdam;Buurt;BU03635506;4.92712069021139;52.3430555318439
;;;;;;POINT (52.34705175495029 4.93382243749353);Tuindorp Frankendael;Amsterdam;Buurt;BU03635507;4.93382243749353;52.347051754950286
;;;;;;POINT (52.3474389035114 4.91472127367729);Van der Kunbuurt;Amsterdam;Buurt;BU03635508;4.91472127367729;52.3474389035114
;;;;;;POINT (52.351742332862 4.949544970052481);Middenmeer;Amsterdam;Wijk;WK036356;4.9495449700524805;52.351742332861996
;;;;;;POINT (52.354363973611 4.93302151541076);Linnaeusparkbuurt;Amsterdam;Buurt;BU03635600;4.93302151541076;52.354363973611
;;;;;;POINT (52.3550502501193 4.93725330742154);Middenmeer Noord;Amsterdam;Buurt;BU03635601;4.93725330742154;52.3550502501193
;;;;;;POINT (52.35184516398188 4.94167140466504);Middenmeer Zuid;Amsterdam;Buurt;BU03635602;4.94167140466504;52.351845163981885
;;;;;;POINT (52.3472929171675 4.94499932516027);Sportpark Middenmeer Zuid;Amsterdam;Buurt;BU03635603;4.9449993251602695;52.3472929171675
;;;;;;POINT (52.3499519392099 4.949673608283558);Sportpark Middenmeer Noord;Amsterdam;Buurt;BU03635604;4.949673608283558;52.3499519392099
;;;;;;POINT (52.3436329789934 4.951079159912259);Park de Meer;Amsterdam;Buurt;BU03635605;4.9510791599122586;52.3436329789934
;;;;;;POINT (52.34693493923661 4.95544181395583);Sportpark Voorland;Amsterdam;Buurt;BU03635606;4.95544181395583;52.34693493923661
;;;;;;POINT (52.3563376223068 4.947283544275789);Science Park Noord;Amsterdam;Buurt;BU03635607;4.947283544275789;52.356337622306796
;;;;;;POINT (52.3538471081084 4.959236345910329);Science Park Zuid;Amsterdam;Buurt;BU03635608;4.9592363459103295;52.3538471081084
;;;;;;POINT (52.3412718784918 4.94023212852629);Betondorp;Amsterdam;Wijk;WK036357;4.94023212852629;52.341271878491796
;;;;;;POINT (52.3401911322771 4.94510784795866);Betondorp;Amsterdam;Buurt;BU03635700;4.94510784795866;52.3401911322771
;;;;;;POINT (52.3436785633244 4.93901430234451);Nieuwe Oosterbegraafplaats;Amsterdam;Buurt;BU03635701;4.93901430234451;52.343678563324396
;;;;;;POINT (52.33966770119822 4.934004853345071);Drieburg;Amsterdam;Buurt;BU03635702;4.934004853345071;52.339667701198216
;;;;;;POINT (52.3321445495634 4.912722827291639);Omval/Overamstel;Amsterdam;Wijk;WK036358;4.912722827291639;52.332144549563395
;;;;;;POINT (52.3379331692412 4.92921160969878);Weespertrekvaart;Amsterdam;Buurt;BU03635801;4.92921160969878;52.3379331692412
;;;;;;POINT (52.332500711452 4.90766995244894);Amstelglorie;Amsterdam;Buurt;BU03635804;4.90766995244894;52.332500711452
;;;;;;POINT (52.3250405531028 4.904854855866719);Overamstel;Amsterdam;Buurt;BU03635805;4.904854855866719;52.325040553102795
;;;;;;POINT (52.3387530054939 4.91701290427091);Amstelkwartier Noord;Amsterdam;Buurt;BU03635806;4.91701290427091;52.3387530054939
;;;;;;POINT (52.3441006833691 4.9164759319389);De Omval;Amsterdam;Buurt;BU03635807;4.9164759319389;52.3441006833691
;;;;;;POINT (52.3347171593955 4.920199827290269);Amstelkwartier Zuid;Amsterdam;Buurt;BU03635808;4.9201998272902685;52.3347171593955
;;;;;;POINT (52.33481642705051 4.9129130952908);Amstelkwartier West;Amsterdam;Buurt;BU03635809;4.9129130952908;52.334816427050505
;;;;;;POINT (52.3431512478607 4.87568719091147);Prinses Irenebuurt e.o.;Amsterdam;Wijk;WK036359;4.87568719091147;52.343151247860696
;;;;;;POINT (52.3429725990798 4.87193637583534);Prinses Irenebuurt;Amsterdam;Buurt;BU03635900;4.8719363758353404;52.3429725990798
